id,tweet,isVulgar,emoScore,label
4688,one of those morn mhamhin robinamb kitkit mhamhinekitkit iphon iphonetori iphonen,0,0,0
4689,alway be happi smile ball sonrisa felicidad instagramhub instagod instahub appl gmi j,0,0,0
4690,friend in usb fun friend awesom usb green livefilt appl perfect iphon,0,0,0
4691,love isn t someth you find love is someth that find you appl aplewatch iphon you,0,0,0
4692,peopl hate on iphon say your phone never chang yet the samsung galaxi look the same sinc the first model appl,0,0,1
4693,keep it cute boo selfi me girl cute otd style iphon instagod instamod,0,0,0
4694,yay final so long digit year old iphon digit gs hello iphon digit appl phone techi technolog life,0,0,0
4695,digit tip for a better negoti femal friend gratitud ipad iphon blackberri entrepreneur,0,0,0
4696,so my phone delet all of my text messag and i am having a panic attack appl,0,0,1
4697,samsung galaxi digit keyboard bug togeth with googl adm lock button will brick your phone thank for the support guy,0,0,0
4698,fantast ap great pictur     photographi nowplay girl quot valentineap iphon digit,0,0,0
4699,how mani time have appl exec use s or d in today  s event fastcompani ipad iphon aplewatch,0,0,0
4700,well now i am certain happi     samsung galaxi s digit new phone blue final,0,0,0
4701,yeah io auto correct that is what i want allur surg is a common phrase digit ofmanyexampl,0,0,1
4702,got an iphon or digit g ipad appl is record your move,0,0,1
4703,the us did not pay a   digit milion news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4704,do not download io digit on your ipod if you have the digit g it fuck it up appl ihateyou ipodsbrok,0,0,1
4705,tag a friend leav a comment coder life girl develop computersci iphon program web programm codinglif develop java dotnet javascript hacker game coffe appl educ busi work chocol sweet fodphotographi,0,0,0
4706,almost time d samsung galaxyiv launch tygervaley capetown southafrica excit cel,0,1,0
4707,catch the moment moment fun samsung galaxi s digit gent highland malaysia friend,0,0,0
4708,how in the world did my phone go from digit to digit in legitim digit second this is not a blackberri,0,0,1
4709,rt new iphon ap let gay isra look for while on the move pride israel bds bdsfail,0,0,0
4710,gari moor parisienn walkway best serv loud whilst tri to fix latest incarn of itun et al to work ivepaidforthi,0,0,0
4711,happi birthday dad   birthday mydad weloveyoudad instagram instago webstagram soni enjoy,0,0,0
4712,can someon make or lend me thier alreadi made appl id annoy noth can ever beat android,0,0,1
4713,phone does not work if you realli need to get a hold of me messag me thisisstupid hateverizon hatetheiphon,0,0,0
4714,| omfg new iphon | iphon digit s white appl new bye htc new iphon,0,0,0
4715,will be mine soon iphon digit s dorado io digit appl septiembr london londr casa,0,0,0
4716,my new iphon arriv iphon iphon digit sgold gold newin shop sjp magazin today appl,0,0,0
4717,like chicago illinoi iphon citylif skyscrap bigciti bestshot picoftheday bestphoto by iphon,0,0,0
4718,i have surviv the whole day with just digit use wifi and surf the internet and it is still run mwahahaha samsung bae,0,0,0
4719,client do not alway get me the gear i want but when they do engin soni,0,0,0
4720,i would like to take this moment and thank itun for eras everyth on my phone appl,0,0,1
4721,my new babi digit digit and all macair appl studentforlif,0,0,0
4722,i final got it in hand tmobil samsung galaxynot digit white excit instagod ignation,0,0,0
4723,ma new phonecas iphon pink superdri brand it expens folowback folowforafolow,0,0,0
4724,even the   digit mac with the new os look exact like the   digit mac tiefin   compani,0,0,1
4725,i got it   game soni play funni wont nice meshal me,0,0,0
4726,appl canada had the worst custom servic   i have ever experienc worst horiblephon areyoukidingm sticktolaptop,0,0,1
4727,francocovidirector ciak video for chico sonyvideo babi in soni spot,0,0,0
4728,apleday in stockholm i love this beauti citi and i love appl aple,0,0,0
4729,through the window ryanbeati delco iphon instap cali socal california beach,0,0,0
4730,search for psn rbs digit go play the best game play game fifa psn gamer playstat digit soni funni hap,0,0,0
4731,if this imesag bad is the reason that is not allow me to text sam you can all go fuck yourselves appl,1,0,1
4732,displeas rhyme with eas teas seiz breez wheez tweez click rhyme for iphon,0,0,0
4733,love  s memori metromanb digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0,0
4734,there is noth special about it it freez it crash its suck iphon digit appl blow,0,0,1
4735,went to the shop to take thing back came back with a new phone new soni xperiaz digit,0,0,0
4736,christma gift love it merychristma meryxma merychristma digit iphon digit plus jetblack appl,0,0,0
4737,hahahaha in your face appl rt   bcnew samsung set for record profit,0,0,1
4738,stupid mac and yet my imaginari comput still work better   appl,0,-1,1
4739,guy check for upgrad elig switch to samsung s digit from iphon for   digit,0,0,1
4740,punjabi girl punjaben ishq lust pretti awesom beauti desi exot eleg iphone,0,0,0
4741,the speaker sound good i plug it into my samsung s digit and there was no distort at the highest volum which i was about the new batteri that were in it is origin new seal were dead on arriv even with an expir date o,0,0,0
4742,so piss off at the brows on my ipad now that i will go use my window base laptop for a better experi appl,0,0,1
4743,the gang all here sumer digit bestfriend summer corn photoshot iphonex nofilt hoodoo hodobrown yas slay iwokeuplikethi sun vibe godvib aura,0,0,0
4744,gdmt appl stop chang the gd interfac everi gd year appl,0,0,1
4745,part digit present from daddi samsung s digit edg present new thank,0,0,0
4746,selfi on fuel tank harleydavidson sportster held samsung s digit green blue me air,0,0,0
4747,check out wireless bluetoth headphon wireless sport earphon with mic stereo earbu dimica via craft diy tutori idea video tip girl boy music earphon headphon store iphon digit iphon digit plus iphonex iphon smartphon,0,0,0
4748,give her someth to rememb this valentin with our iphon   ipad case sale gift,0,0,0
4749,i think today is the day for my digit digit digit upgrad iphon,0,0,0
4750,all luck are plan digitalmarket seo sm android appl ipon io strategi goa growth brand startupindia quot,0,0,0
4751,rt i love iphon it is better then blackberri iphon,0,0,0
4752,now how do i make this work samsung oculus,0,0,1
4753,how much do you your iphon rt new blog post on miau   d,0,1,0
4754,thought of the besti usaf airforc militari cloth fashion friendship iphon shop,0,0,0
4755,my smartphon is not a smartphon if i can not check my email appl givemebackmysmartphon io digit,0,0,0
4756,new realyr v digit digit photoboth for iphon ipad date colleg soror picovb digit ok,0,0,0
4757,iknow but look folow digit folow like digit like help steam game game tip trick hack forc usa sweden stockholm rtx youtub tinder hot sexi new news starwar tech technolog world netflix android iphon window appl soni camera onlin pewdiepi,0,0,0
4758,dell comput liter caus more stress then anyth els in the entir world ihateyou wheresmymac appl,0,0,0
4759,here  s a big fuckyou to appl and itun for being so shite and an even bigger fuckyou to dell and the xps,0,0,1
4760,you guy do not care about peopl live you just need money samsungblast,0,0,1
4761,do not be the last person to discov his new al wrong voicenot is stream everywher now listen now newmusicalert myblockmus music appl network live follow share teach soul pop hiphop music save jam,0,0,0
4762,digit od mb avail   want to make space   delet ton of photo   digit digit mb avail appl,0,0,0
4763,i am happi   and my cat xd ps digit playstat digit soni consol ness videogam cat,0,1,0
4764,lotus flower vocat newyear trip thailand khaoko a digit ilc digit soni vsco snapsped,0,0,0
4765,come get yours order now iphon gift bestoftheday modoftheday mindhunt beauti august unforgett uniqu pari,0,0,0
4766,free on ipad iphon kindl for kindl unlimit member wolf  s oper sunset retwet mysteri,0,0,0
4767,everi time i instal io digit digit digit on my iphon digit s keep lockingitin dfu mode tri everi way to get it back out let tri a restor,0,0,1
4768,photo life is good instagod instapopular life school android iphon tagpracaralho appl,0,0,0
4769,morn everyon have a great day keep calm and carri on game morn greatday kepcalm game gamer ps digit soni sport,0,0,0
4770,blue chees sky life photographi lit iphon sunset cloud starbuck,0,0,0
4771,he has been the most worthi background zacefron hot iphon screnshot nofilt gorgeous hold on,0,0,0
4772,grims bi by gtfchink music is so chill d music chill teen british grimsbi iphon,0,1,0
4773,i sure do love it when my phone will not charg make call lock up screen goe white and does not turn on iphon,0,0,1
4774,i love you coupl friend girl boy sunglass fun samsung igersmaracay igersvenezuela p,0,0,0
4775,facetim with my sister and niec famili iphon iphon digit iphon digit s,0,0,0
4776,in love new macbok pro retina display so lucki and woo appl laptop,0,0,0
4777,where the fuck can i buy a ps digit been look everyday for digit week soni ps digit,0,0,1
4778,free european lp guid for io sweet no can not d load from canadian web connect while confirm american inform for free ap,0,0,0
4779,stop my laptop is broken i can not see suitspremier appl,0,0,1
4780,beauti shop aliusaexpr iphon io ap tikedaoneplus digit case beauti luxuri leather wallet fli,0,0,0
4781,i can liter hear the abil to use wifi rattl around my phone iphon,0,0,1
4782,i have no string on me samsung nx digit photoftheday folowm photoftheday smile,0,0,0
4783,photo alway awe when i p wrong by tara culverc laloc soni instamod instadaili,0,0,0
4784,i love you in digit languag digit languag hand iphon sketch instagram photographi draw blackandw,0,0,0
4785,well the mypad facebok ap thing tweet comment i leav on peopl  s facebok well that is stupid hateap hatemypad,0,0,1
4786,yes patent that tech before appl use it to sue you again googl gogogl,0,0,1
4787,my android is upgrad to digit digit jb digit digit samsung i digit galaxi digit gs digit s digit d,0,2,0
4788,get and romant tip with creativ romant idea ap on iphon ipad ipod touch,0,0,0
4789,this coconut almond caramel appl look delici experiencethedreamz chicago chicagofodi chicagofod chicagodesert dessert appl caramelapl delici yummi tasti art photographi entrepreneur bad coconut almond vibratehigh,1,0,0
4790,hannib buress join spiderman news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4791,new phone new case d my new buddi thank you ma gs digit samsung,0,1,0
4792,digit sign your boss secret hate you news photographi fashion health failur tech ipad iphon funni,0,0,0
4793,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life decemb digit digit at,0,0,0
4794,chromebok wifi digit digit inch by samsung for   digit digit via comput facebok financ shop xo male,0,0,0
4795,i hate when imesag will not work it realli piss me off fuckiphon,0,0,1
4796,coral rose tapestri iphon duvet comfort art odject popart pop spring quenofspr queen,0,0,0
4797,the view from our studio today amaz cloud beauti humpday iphon laugh a lot studioc new,0,0,0
4798,animoji is like the best thing ever till the novelti run out iphonex pig po appl,0,0,0
4799,thank appl for make my digit month old iphon an unlik cross between and android and a windowsphon thisisarealproblemokay,0,0,1
4800,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life octob digit digit at digit,0,0,0
4801,look at what has just arriv yay d ipod classic appl geek,0,1,0
4802,so my evo has been doing most of these thing for at least digit year now iphonerantcontinu,0,0,0
4803,istanbul hagiasophia byzantin histori easter educ travel teacher appl store aplestoreistanbul,0,0,0
4804,phone look so big aw samsung galaxi baggi jumper knit comfi watch look so,0,0,0
4805,me at concuss tagsforlik tfler twegram photoftheday me instamod cute iphon,0,0,0
4806,wow nice fuck watch you get that on ebay thenotoriousma appl newprofilep tbt worldjunior worldstar bereadi,0,0,0
4807,got my comput back and it work no thank to appl though   digit fix at a place call pcs beat their   digit fix neveragain,0,0,1
4808,hayden  s iphon could not be updat after two fuck hour appl,0,0,1
4809,would be realli nice to have a laptop that stay connect to the internet macbok appl,0,0,1
4810,valentin s day digit heart and swirl iphon case from ipad iphon digit g avail,0,0,0
4811,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit y,0,0,0
4812,i hate wait in all day for a parcel so bore long,0,0,0
4813,pee wee all up in my grill cat catsofinstagram instacat catlov pur puringcat cat whisker pusyinmyfac arcadia phoenix arizona iphonex nofilt,0,0,0
4814,final got my upgrad iphon digit digit gb silver white appl fanboy upgrad snazzi,0,0,0
4815,samantha datastash the interview soni power un north korea digit finalact sarkozi holiday clinton hillari rebelheart,0,0,0
4816,then yal drop newiphon all red and stuff like it is afford appl we are under trump now which mean we are not,0,0,1
4817,ok so lose all the song on my ipod is leav me very angri,0,0,1
4818,so for some reason my iphon is not unlock and its realli piss me off iphon appl,0,0,1
4819,my new isweariwontdropit phone in digit samsung digit s digit samsung mine phone portal companioncub,0,2,0
4820,iphon digit digit peopl agre see more on iphon love page,0,0,0
4821,good morn everybodi have a bless day sunris life iphonex,0,0,0
4822,soni actual let north korea take away one of our freedom pusyn soni,0,0,1
4823,only arriv an hour earli to my appl appoint wrongtim annoy,0,0,0
4824,everydaygrand samsung galaxygrand digit just did my birdi tweet weekend guy for all marri winner,0,0,0
4825,charg my phone all night and its only at digit percent i need a new one samsung,0,0,1
4826,chill out loung colbi dog pet appl mac iphon instagram sydney,0,0,0
4827,evil appl tri to kill linux by hire linus torvald glad he turn them down,0,0,1
4828,my new toy samsung galaxi gear note digit black mrolympia jaycutl motiv tbt,0,0,0
4829,we are watch fast digit on our new samsung digit seri digit d tv and it is like so wow darnitlokssorealyoujustcantbelieveit motorama,0,0,0
4830,be empow unlockthesecrettoyoursoulm download the shopinglist ap for iphon purchas or download the book here shopinglist the truelovecalcul relationship rateyourd iphon,0,0,0
4831,guess he has not read the articl it has been hack it only took mere hour to do it fp scan is a scam,0,0,1
4832,my boyfriend is give me her iphon digit so much love for my chocol princess iphon free boyfriend,0,0,0
4833,i am go to kill katiewertheim hateyou pleasestop imtir notfuni iphon blowingup why,0,0,0
4834,gota have a fashion case likeacharm iphon iphon digit s leopard case fashion new,0,0,0
4835,got my hello kitti case from china helok black red white galaxi digit gs digit samsung,0,1,0
4836,love thunderstorm thunderclap sound ap now in apstor iphon ipad free download usa california,0,0,0
4837,grab your pumpkin carv tool and tini tot for our annual carv parti tuesday from digit appl cider hour and prize,0,0,0
4838,my small garden digit stemit garden small new life art artphotographi photo photo photographi imag imag soni sonylen len sonyphoto sonyphotographi sonyphoto photof feed top cool blog stori color color,0,0,0
4839,having to use both my iphon and my ipod to get to work because my netbok will not let me put all my item back on my phone,0,0,1
4840,my citi the magic citi miami digit twegram iphon iphoneasia me cute iger iphoneon girl,0,0,0
4841,i have like over digit gig of music on my person comput but can not put any of it as a ring tone,0,0,1
4842,teast my new cellphon boy xperiat digit soni oldpic hot selfi buena hola,0,0,0
4843,clip   fight with slimclip case by thewtfactori clip iphon case surviv,0,0,0
4844,bad hair day instagod instamod instadaili igdaili iphon iphon webstagram god,0,0,0
4845,love   instagram popular iphon iphonesia hefe babi husband instagramhub,0,0,0
4846,not all is well in the land of appl serv the smug git right,0,0,1
4847,star war in your pocket femal friend gratitud ipad iphon blackberri entrepreneur news,0,0,0
4848,day ten pet chaz pet cat chaz cuti iphon februarychaleng photochaleng mine,0,0,0
4849,endlich jackpot ipadair iphon digit soni camera so appl new dream it,0,0,0
4850,my parent are tri to get a mac can not say i approv,0,0,0
4851,new laptop fuck yeah d thank mom   dad gift soni vaio white laptop,0,1,0
4852,super stylish mechan case only at appl samsung iphon luxuri style stylish case beauti beauti fashion flower flower natur natur uniqu io iphon digit iphon digit iphon digit iphonex swag awesom fresh,0,0,0
4853,yes final got the latest snapchat updat now i get the danc ghost just like everyon els samsung galaxi,0,0,0
4854,happi with today s outfit comfi boi otd comfi cardigan newbal sneaker do not disturb dmstyle comfi beard iphonex,0,0,0
4855,fight me insta bosbabi sad nintendo toy toy fun meme funni funymem laugh bad soni,1,0,0
4856,fish eye len thank you instaxonline ph len like iphon photoftheday fisheyelen,0,0,0
4857,thank rodriguez digit for my new toy i love you newyear samsung newtoy,0,1,0
4858,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
4859,it is miso  s digit th birthday birthday goldenretriev dog doglov pet sanfrancisco iphon digit thbirthday,0,0,0
4860,eat pasta work at my desk on a deadlin easytocok spaghetti with shiitak mushroom carrot shallot butter koreanpep   chicken stock healthyfod healthylifestyl healthyeat food foodi iphonex homemadefod italianfod,0,0,0
4861,me if i was a doughnut photo iphon vsco vscox food fodporn iphon digit plus appl,0,0,0
4862,look for my summer giancarlo good exclus spring summer instagod iphone,0,0,0
4863,phone dead for digit day until i get my new wire which has just cost me digit,0,0,1
4864,not dig the non iphon digit home key i love my even more now appl iphon digit s,0,0,0
4865,in love new iphon digit s in gold iphon digit s gold cute excit bad woo aple,1,0,0
4866,i love you insta instagod iphon iphonesia curl instacoupl,0,0,0
4867,my bag like iphon case hihihi ig iger iphon iphonesia case cute,0,1,0
4868,even after tri the email soni listen with no respons still they do not care i have a new machin with a broken hardriv,0,0,1
4869,shop with fashion ralphlauren instadaili instagod me follow iphone,0,0,0
4870,grand central appl store appl store iphon digit iphon nyc newyork grandcentr citi beauti,0,0,0
4871,iey birthday to me thank you brother for the coolest surpris you ever made       present playstat ps digit soni godofwar game fifaworldcup digit k digit,0,0,0
4872,love poem with love digit ap     photographi rt woman poem valentineap iphon amor digit,0,0,0
4873,lol team iphon rt was on the phone for digit minut just to find out how to transfer a freakin cd off itun to my phone smh,0,0,1
4874,join e digit e digit gamer game soni microsoft ps digit playstation digit new funni,0,0,0
4875,photo good morn have a nice day mirror selfi morn love ya smile samsung boy xoxo,0,0,0
4876,retwet if you have a problem with flake nowplay empir iphon lol,0,0,0
4877,tip how to nap news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4878,provid some audio and light for a beauti pageant samsung note digit beauti instamod,0,0,0
4879,iphon digit to an iphon digit s contract digit deal bolsov nortononderw winsford iphon,0,0,0
4880,readi ti run corer bluesho run sun summer kalenjirun s digit asic samsung music,0,0,0
4881,download complet instal osx lion now digit minut to go appl,0,0,0
4882,orlando bloom is hung like a dark news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4883,love the rainsmel final spring rain smell spe instagram iphon iphon digit awsom are,0,0,0
4884,my iphon was work fine until i got the io updat and now it will not stop freez and shut down my ap oh for sure,0,0,1
4885,digit kiss me happi engag life run life like run hospit healthylif friend iger iphon igdaili instago instafit instap instago instafit,0,0,0
4886,speed net android ap unitedst cute color iphoneon guitarplay iphon,0,0,0
4887,sun in the pink tree spring summer natur sky blueski samsung nxmini,0,0,0
4888,no serious i do not mind a report i finish last night complet disappear from my comput fuck,0,0,1
4889,when your new phone has even more problem than the old one awesom,0,0,1
4890,no it is been there forev it is load mail from digit i did not even do anyth it just start,0,0,1
4891,digit year old and an expert on templ run game iphon cute,0,0,0
4892,feel like a fuck dagger though the chest when your contact are eras,0,0,1
4893,isuck the newest appl gadget   condom pr servativ geek blow appl safe ruber,0,1,1
4894,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow   g,0,0,0
4895,so if you updat to io digit you can not use nonofici   cabl to charg your phone lucki i am such a conformist appl appl,0,0,1
4896,happi valentin day saritaceram valentin valentinesday ceram handcraft helsinki finland appl,0,0,0
4897,photo caus we both dress up today boyfriend dresedup cute iphon school instagod,0,0,0
4898,my face as dad gave me card worth digit digit digit gay shop boy macbok appl blond pickofth,0,0,0
4899,hello august digit goe so fast august me boy selfi iphonex beauti gay gayboy like digit like l digit l f digit femal folowm follow vsco vscocam picoftheday,0,0,0
4900,hot flash deal appl ipad air refurb for   digit digit reg   digit digit off free ship end digit   digit geek tech bot deal amazon home iphon ipad android samsung galaxi googl gadget gift io technew power person comput dev,0,0,0
4901,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
4902,final updat my sgsi to ic digit digit digit arab p s to samsung thousand time for delay it for me region,0,1,1
4903,photo scifi starwar appl america awesom we yummi cool like,0,0,0
4904,first time shoot shoot bird cat appl dontshotmepleas gun fistim havefun,0,0,0
4905,donald trump has usher in a whole news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4906,lokalik me woodi toystori toy younger nostalgia favorit bless me insta iphon lol buzz,0,0,0
4907,goodby iphon hello samsung s digit appl iphon samsung s digit awesom roma digit,0,0,0
4908,hahaha me friend girl young weekend bore samsung funni crazi lol pink black,0,0,0
4909,the batteri life though over digit hour sinc the last charg iphon digit splus appl,0,0,0
4910,do you bold colour then is a must have case for your iphon,0,0,0
4911,just wast a whole hour of my life look in for an altern ap that will actual work on my phone  angri face ,0,0,1
4912,i come home to this my new babi samsung galaxysi almin earlychristmasgift,0,0,0
4913,my new digit d hodi and digit d phone case digit d onedirect phone case hodi black white iphon it,0,0,0
4914,the fact that i have to restart my iphon digit time a day in order to send messag is inexcus fuckapl appl iphon,0,0,1
4915,having to chill on the floor just to charg my phone cos the lead will not reach me see as chloe take all the bed up appl,0,0,0
4916,my new phone samsung galaxi s digit desi islamabad lahor pakistan,0,0,0
4917,candi land movi land at soni with adam sandler adam sandler candi land madison soni,0,0,0
4918,digit year i am develop applic for bada and samsung bada,0,0,0
4919,miss you mylov mihiravi crazygirl life picoftheday instagod beauti cute instadaili beauti amaz smile ayodya iphonex photographi,0,0,0
4920,mothersday to all the ladi this gift pile should do well flower icecream aple,0,0,0
4921,just bought this galaxi fame new gadget samsung galaxi fame mine white potd,0,1,0
4922,i hate this freak charger can bare move and its charg not support with this accessori,0,0,1
4923,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
4924,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life novemb digit digit at digit,0,0,0
4925,appl you lost a custom month now   ipamini is still nigh useless because of buggi io you guy wishstevejobswasstilher,0,0,1
4926,panda onsi thank aunt jen iphon oterbox panda onsi black white filter mesyrom,0,0,0
4927,frame is done big popington check   walmart worri cl wrong shoe bonus ridgid ryobi dewalt kregjig iphon iphonex appl victori clarksvil nike clarksviletn tenni nascar jordan money rustic rust pine work king work   botl car,0,0,0
4928,photo winnipeg iphon instagram instanow bad follow digit smoke legal gay me myself leg,1,0,0
4929,caul men lol focus macro guy awesom georgous handsom men smile samsung nice,0,0,0
4930,hey guy look apleiphon digit gbrosegoldunlock money today life twitch birthday sale android window nokia samsung iphon phone smartphon motorola offer bestpric jun digit digit digit digit am,0,0,0
4931,  apstor love my ipad except for fact it will not play video from digit   digit the site i visit as i can not use adob flash major appl,0,0,1
4932,call me it android person comput comput tuesdaythought appl technolog tech news support help devic now servic entrepreneur blackbusin harmoni balanc techtuesday davidgift busi art artist life phone,0,0,0
4933,fear end digit art career job iphon rock like friday thank askzayn quot show,0,0,0
4934,final flash android digit digit digit in my samsung digit good work done ig android,0,0,0
4935,parti get the erot drink recip ebok for weekend fun adult weekend friday sexi iphon colrecip,0,0,0
4936,siri is avail in beta only on iphon digit s and requir internet access the iphon digit can not run it appl s,0,0,1
4937,with my homi mehdilahrach cofe huf friend casablanca morocco samsung s digit rain,0,0,0
4938,my phone does this wonder thing where it freez all the time appl,0,0,1
4939,christma eve famili tag like me sushi swag xmas gumbo iphon hokey juic nice,0,0,0
4940,hey i am get a new phone   but its an iphon teamsad teamgalaxi,0,0,1
4941,galaxi s digit is come spec releas date launch date   price mobil android androidphon samsung galaxi galaxynot galaxi galaxi digit galaxi digit galaxynot digit smartphon tech inform news innov creativ spen nextbigth,0,0,0
4942,black friday blackfriday tagforlik picoftheday freship origin tablet free ship samsung galaxi t digit tab digit digit digit digit digit gb digit gb quad core digit digit screen android via,0,0,0
4943,samsung s iii samsung s digit smartphon nice cool good swag majest new instagram,0,0,0
4944,an appl healthi start to the day fresh great energi dapper for work etro shirt bowti,0,0,0
4945,cute set of iphon case luvocraci iphon appl case tech heart giftidea,0,0,0
4946,cheeki wee iphon digit deliveri new shini iphon iphon digit gold monday technolog mobile,0,0,0
4947,about last night dress blackdr wed hijab burjalarab photographi iphonex bestfriend mydubai home weekend hijab,0,0,0
4948,happi digit project what make you photographi photo soni,0,0,0
4949,we are happi to announc digit off on our entir store use coupon code crosel iphoneon iphon iphon digit musthav it instacol shop shop onlineshop instashop instagod instafolow photoftheday picoftheday otstor,0,0,0
4950,i am see keyword from safari i am go to have to instal it now to test,0,0,1
4951,josh dugar to offer televised news photographi fashion health failur tech ipad iphon funni lol,0,0,0
4952,i had a dream that i bought the new iphon nightmar neveragain,0,0,1
4953,vegan w carbonstel pan char betgren w shiitak mushroom   onion eat as a side dish add to soup   mix with rice delici vegetarian homecok fodvideo food foodi healthyfod healthyeat healthyeat repurpos homecok iphonex,0,0,0
4954,i am out on the way to bigbang concert bigbang samsung galaxi tour in singapor digit and night digit,0,0,0
4955,yes man like he said we over here kilin it mlitl digit brezeslc fit nofilt nice music film camera samsung famous black blackandwhit work amazing,0,0,0
4956,email receiv tonight your appl account has been suspend fantast just a shame i do not have an appl a c,0,0,1
4957,my job how mani peopl does it take to put lotion on a model iphoneon iphon instagram insta,0,0,0
4958,geforc gtx digit leak do not miss this picoftheday gtlive leak new news hope gamif game futur tech nvidia appl io android samsung galaxi t human resourc ich has ps digit psn xbox microsoft oreo usa newyork girl firstdat like follow,0,0,0
4959,still can not work out how to delet album from my ipod,0,0,1
4960,but now we are not togeth and i wish i would ve gotten a samsung iphon,0,0,1
4961,we are wait to homi   vi aspetiamo ad homi   hominext   otd napoli bag   fashionblog fashion girl iphone,0,0,0
4962,wish you all a very happi hanumanjayanti hd wallpap now in apstor love huaman iphon hanumanjayanti,0,0,0
4963,i just receiv a fuckyou from soni phone return unrepair without notif from soni or repair center,0,0,1
4964,must say rather tasti handcraftedcocktail instacol iphon instawesom,0,0,0
4965,miss me not miss you a lot me girl hk hkig uk usa iphon note grey feel,0,0,0
4966,wow samsung has start roll out the ic updat for galaxynot with premium suit too when i will get it can not wait,0,0,0
4967,notetofemal do not trust his until he gift you a talk cupi for iphon,0,0,0
4968,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow z,0,0,0
4969,new realyr now w photoboth for iphon ipad date colleg soror e digit,0,0,0
4970,thank you appl alway give great custom servic iphon digit s problem solv,0,1,0
4971,at least i know siri has my back siri boyfriend like friend iphon folowforfolow him instamod,0,0,0
4972,i have never been so frustrat with appl and the icloud ruinedmynight technologysuck,0,0,1
4973,samsung event is more about the s pen than the note digit,0,0,1
4974,what is this digit digit gb of other   and why is it take up my ipod,0,0,1
4975,serious right now the internet make me wana kill myself along with my comput stop fuck up appl mac,0,0,1
4976,happi selfi day roze selfiton mobarak kamyar kamyr selfi iran persian iphon losangel,0,0,0
4977,ugli face florida sunshin beach iphon tourist famili,0,0,1
4978,mine is also with verizon samsung tri to help with the issu but it is an problem lolipopupd,0,0,0
4979,first my brother gave me a his laptop   now he is given me his tv new tv bigger soni digit inch,0,0,0
4980,fuckyou appl itun delet digit year of podcast just because i sign into the itun store rotinhel,0,0,1
4981,my phone would never back up to icloud and so of cours i had to restor it and now everyth between digit   digit and now is gone,0,0,1
4982,after updat bad io my poor ipod is fuck think i have to reset to basic set as it does not play digit   digit song now,1,-1,1
4983,my samsung tech girl heart is almost complet my smart bluray dvd player arriv to go with smart hdtv galaxi tab   sg digit phone,0,0,0
4984,this just arriv love chanel chanel phonecas iphon lego fashionblog fashionblog,0,0,0
4985,photo imagin imaginacion samsung galaxi mini song live tecnolog draw pintar vivir,0,0,0
4986,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow you digit },0,0,0
4987,new look soni xperia braviascren novalaunch zoper eyeintheski jelybean custom,0,0,0
4988,learn how to p wrong level digit of the happi basketbal game by apalta happi basketbal game is avail on the ap store apalta ap game level digit howto basketbal win io iphon iphonex ipad ipadpro block red white hoop,0,0,0
4989,woke up and my babi was still right next to me i my iphon i do not know what i would do without you reliev lmao,0,0,0
4990,my iphon screen just crack for no reason at all great appl forth second time,0,0,1
4991,autopay your stupid featur just fuck me now i am go to get bank charg merri christma fucker soni,0,0,1
4992,new case   case samsung galaxi solo winner digit blue me peac swag lovat belieb smiler,0,-1,0
4993,rt seem like everi digit year the iphon just crap out appl iphon,0,0,1
4994,repost design gin and juic custom custom worldwid busi global player smartwatch watch samsung,0,0,0
4995,mp digit cuter   digit free android ap beauti cute color iger iphoneon iphon,0,0,0
4996,new pink condom my cellphon for samsung core duo cute pink condom cellphon samsung,0,0,0
4997,final go up in the word no more shitti phone for me samsung s digit,0,0,0
4998,just wake up oh men x x photoftheday wake me up like sleep photo iphon,0,0,0
4999,imovi is bad complet fuck wast fuckyou appl you fuck cocksuck eat wrong and rotin wrong sentfromyiphon fuck,1,0,1
5000,can you unlock this level zen block come soon relax iphon summer sun mobilegam chill music android weekend,0,0,0
5001,the prophet as a husband iphon android kindl book april digit digit at digit,0,0,0
5002,happi birthday mother gule gule kulan birthday mom appl iphon digit s plus,0,0,0
5003,thought this was dope tattoo art amaz found color nice bodi life iphon filter,0,0,0
5004,iphon manual is now made simpl amazon usa uk itali girl boy librari student tech appl canada,0,0,0
5005,fuck appl suck they cover everyth but broken screen like your phone are a piec of shit,0,0,1
5006,until now disappoint from you appl but you might make me as usual d,0,1,1
5007,i hate itun why does appl have the only good music listen devic ipod ugh android,0,0,1
